Start Time, Stop Time, Src IP, Src Country, Src Port, Dst IP, Dst Country, Dst Port, Packets, Data bytes, Bytes, Arkime Node, Protocols, Tags, URI, Sender, Receiver, Subject, Filenames, Host, Alt Name, Channel, TCP Flag SYN, TCP Flag SYN-ACK
1768400309985,1768400309985,127.0.0.1,,26972,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26906,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26968,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26928,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26963,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26950,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26907,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26984,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26951,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26989,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26922,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26952,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26991,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26996,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26961,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26979,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26909,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26960,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26930,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26980,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26962,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26947,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26932,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26944,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26911,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26955,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26993,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26969,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26916,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26973,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26975,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26978,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26908,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26957,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26913,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26935,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26940,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26924,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26974,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26923,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26937,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26925,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
